[2025-05-19T17:05:28.755+0000] {taskinstance.py:1087} INFO - Dependencies all met for <TaskInstance: math_crawler_pipeline.save_to_bigquery manual__2025-05-19T16:30:42.437473+00:00 [queued]>
[2025-05-19T17:05:28.771+0000] {taskinstance.py:1087} INFO - Dependencies all met for <TaskInstance: math_crawler_pipeline.save_to_bigquery manual__2025-05-19T16:30:42.437473+00:00 [queued]>
[2025-05-19T17:05:28.772+0000] {taskinstance.py:1283} INFO - 
--------------------------------------------------------------------------------
[2025-05-19T17:05:28.772+0000] {taskinstance.py:1284} INFO - Starting attempt 2 of 4
[2025-05-19T17:05:28.772+0000] {taskinstance.py:1285} INFO - 
--------------------------------------------------------------------------------
[2025-05-19T17:05:28.783+0000] {taskinstance.py:1304} INFO - Executing <Task(PythonOperator): save_to_bigquery> on 2025-05-19 16:30:42.437473+00:00
[2025-05-19T17:05:45.535+0000] {MathDag.py:73} INFO - Đã lưu BigQuery cho link 21
[2025-05-19T17:05:46.046+0000] {MathCrawler.py:346} INFO - Thêm dòng thành công vào BigQuery.
[2025-05-19T17:05:46.047+0000] {MathDag.py:73} INFO - Đã lưu BigQuery cho link 22
[2025-05-19T17:05:46.547+0000] {MathCrawler.py:346} INFO - Thêm dòng thành công vào BigQuery.
[2025-05-19T17:05:46.548+0000] {MathDag.py:73} INFO - Đã lưu BigQuery cho link 23
[2025-05-19T17:05:47.015+0000] {MathCrawler.py:346} INFO - Thêm dòng thành công vào BigQuery.
[2025-05-19T17:05:47.015+0000] {MathDag.py:73} INFO - Đã lưu BigQuery cho link 24
[2025-05-19T17:05:47.479+0000] {MathCrawler.py:346} INFO - Thêm dòng thành công vào BigQuery.
[2025-05-19T17:05:47.480+0000] {MathDag.py:73} INFO - Đã lưu BigQuery cho link 25
[2025-05-19T17:05:47.992+0000] {MathCrawler.py:346} INFO - Thêm dòng thành công vào BigQuery.
[2025-05-19T17:05:47.993+0000] {MathDag.py:73} INFO - Đã lưu BigQuery cho link 26
[2025-05-19T17:05:48.503+0000] {MathCrawler.py:346} INFO - Thêm dòng thành công vào BigQuery.
[2025-05-19T17:05:48.503+0000] {MathDag.py:73} INFO - Đã lưu BigQuery cho link 27
[2025-05-19T17:05:49.015+0000] {MathCrawler.py:346} INFO - Thêm dòng thành công vào BigQuery.
[2025-05-19T17:05:49.016+0000] {MathDag.py:73} INFO - Đã lưu BigQuery cho link 28
[2025-05-19T17:05:49.527+0000] {MathCrawler.py:346} INFO - Thêm dòng thành công vào BigQuery.
[2025-05-19T17:05:49.527+0000] {MathDag.py:73} INFO - Đã lưu BigQuery cho link 29
[2025-05-19T17:05:50.040+0000] {MathCrawler.py:346} INFO - Thêm dòng thành công vào BigQuery.
[2025-05-19T17:05:50.040+0000] {MathDag.py:73} INFO - Đã lưu BigQuery cho link 30
[2025-05-19T17:05:50.551+0000] {MathCrawler.py:346} INFO - Thêm dòng thành công vào BigQuery.
[2025-05-19T17:05:50.551+0000] {MathDag.py:73} INFO - Đã lưu BigQuery cho link 31
[2025-05-19T17:05:50.996+0000] {MathCrawler.py:346} INFO - Thêm dòng thành công vào BigQuery.
[2025-05-19T17:05:50.996+0000] {MathDag.py:73} INFO - Đã lưu BigQuery cho link 32
[2025-05-19T17:05:51.567+0000] {MathCrawler.py:346} INFO - Thêm dòng thành công vào BigQuery.
[2025-05-19T17:05:51.568+0000] {MathDag.py:73} INFO - Đã lưu BigQuery cho link 33
[2025-05-19T17:05:52.191+0000] {MathCrawler.py:346} INFO - Thêm dòng thành công vào BigQuery.
[2025-05-19T17:05:52.191+0000] {MathDag.py:73} INFO - Đã lưu BigQuery cho link 34
[2025-05-19T17:05:52.701+0000] {MathCrawler.py:346} INFO - Thêm dòng thành công vào BigQuery.
[2025-05-19T17:05:52.702+0000] {MathDag.py:73} INFO - Đã lưu BigQuery cho link 35
[2025-05-19T17:05:53.214+0000] {MathCrawler.py:346} INFO - Thêm dòng thành công vào BigQuery.
[2025-05-19T17:05:53.214+0000] {MathDag.py:73} INFO - Đã lưu BigQuery cho link 36
[2025-05-19T17:05:53.726+0000] {MathCrawler.py:346} INFO - Thêm dòng thành công vào BigQuery.
[2025-05-19T17:05:53.726+0000] {MathDag.py:73} INFO - Đã lưu BigQuery cho link 37
[2025-05-19T17:05:54.238+0000] {MathCrawler.py:346} INFO - Thêm dòng thành công vào BigQuery.
[2025-05-19T17:05:54.238+0000] {MathDag.py:73} INFO - Đã lưu BigQuery cho link 38
[2025-05-19T17:05:54.750+0000] {MathCrawler.py:346} INFO - Thêm dòng thành công vào BigQuery.
[2025-05-19T17:05:54.750+0000] {MathDag.py:73} INFO - Đã lưu BigQuery cho link 39
[2025-05-19T17:05:55.243+0000] {MathCrawler.py:346} INFO - Thêm dòng thành công vào BigQuery.
[2025-05-19T17:05:55.243+0000] {MathDag.py:73} INFO - Đã lưu BigQuery cho link 40
[2025-05-19T17:05:55.774+0000] {MathCrawler.py:346} INFO - Thêm dòng thành công vào BigQuery.
[2025-05-19T17:05:55.775+0000] {MathDag.py:73} INFO - Đã lưu BigQuery cho link 41
[2025-05-19T17:05:56.286+0000] {MathCrawler.py:346} INFO - Thêm dòng thành công vào BigQuery.
[2025-05-19T17:05:56.287+0000] {MathDag.py:73} INFO - Đã lưu BigQuery cho link 42
[2025-05-19T17:05:56.798+0000] {MathCrawler.py:346} INFO - Thêm dòng thành công vào BigQuery.
[2025-05-19T17:05:56.799+0000] {MathDag.py:73} INFO - Đã lưu BigQuery cho link 43
[2025-05-19T17:05:57.310+0000] {MathCrawler.py:346} INFO - Thêm dòng thành công vào BigQuery.
[2025-05-19T17:05:57.310+0000] {MathDag.py:73} INFO - Đã lưu BigQuery cho link 44
[2025-05-19T17:05:57.822+0000] {MathCrawler.py:346} INFO - Thêm dòng thành công vào BigQuery.
[2025-05-19T17:05:57.822+0000] {MathDag.py:73} INFO - Đã lưu BigQuery cho link 45
[2025-05-19T17:05:58.334+0000] {MathCrawler.py:346} INFO - Thêm dòng thành công vào BigQuery.
[2025-05-19T17:05:58.334+0000] {MathDag.py:73} INFO - Đã lưu BigQuery cho link 46
[2025-05-19T17:05:58.846+0000] {MathCrawler.py:346} INFO - Thêm dòng thành công vào BigQuery.
[2025-05-19T17:05:58.846+0000] {MathDag.py:73} INFO - Đã lưu BigQuery cho link 47
[2025-05-19T17:05:59.358+0000] {MathCrawler.py:346} INFO - Thêm dòng thành công vào BigQuery.
[2025-05-19T17:05:59.359+0000] {MathDag.py:73} INFO - Đã lưu BigQuery cho link 48
[2025-05-19T17:05:59.824+0000] {MathCrawler.py:346} INFO - Thêm dòng thành công vào BigQuery.
[2025-05-19T17:05:59.824+0000] {MathDag.py:73} INFO - Đã lưu BigQuery cho link 49
[2025-05-19T17:06:00.384+0000] {MathCrawler.py:346} INFO - Thêm dòng thành công vào BigQuery.
[2025-05-19T17:06:00.384+0000] {MathDag.py:73} INFO - Đã lưu BigQuery cho link 50
[2025-05-19T17:06:00.894+0000] {MathCrawler.py:346} INFO - Thêm dòng thành công vào BigQuery.
[2025-05-19T17:06:00.894+0000] {MathDag.py:73} INFO - Đã lưu BigQuery cho link 51
[2025-05-19T17:06:01.405+0000] {MathCrawler.py:346} INFO - Thêm dòng thành công vào BigQuery.
[2025-05-19T17:06:01.405+0000] {MathDag.py:73} INFO - Đã lưu BigQuery cho link 52
[2025-05-19T17:06:01.919+0000] {MathCrawler.py:346} INFO - Thêm dòng thành công vào BigQuery.
[2025-05-19T17:06:01.919+0000] {MathDag.py:73} INFO - Đã lưu BigQuery cho link 53
[2025-05-19T17:06:02.434+0000] {MathCrawler.py:346} INFO - Thêm dòng thành công vào BigQuery.
[2025-05-19T17:06:02.435+0000] {MathDag.py:73} INFO - Đã lưu BigQuery cho link 54
[2025-05-19T17:06:02.942+0000] {MathCrawler.py:346} INFO - Thêm dòng thành công vào BigQuery.
[2025-05-19T17:06:02.943+0000] {MathDag.py:73} INFO - Đã lưu BigQuery cho link 55
[2025-05-19T17:06:03.456+0000] {MathCrawler.py:346} INFO - Thêm dòng thành công vào BigQuery.
[2025-05-19T17:06:03.457+0000] {MathDag.py:73} INFO - Đã lưu BigQuery cho link 56
[2025-05-19T17:06:03.967+0000] {MathCrawler.py:346} INFO - Thêm dòng thành công vào BigQuery.
[2025-05-19T17:06:03.968+0000] {MathDag.py:73} INFO - Đã lưu BigQuery cho link 57
[2025-05-19T17:06:04.479+0000] {MathCrawler.py:346} INFO - Thêm dòng thành công vào BigQuery.
[2025-05-19T17:06:04.479+0000] {MathDag.py:73} INFO - Đã lưu BigQuery cho link 58
[2025-05-19T17:06:04.990+0000] {MathCrawler.py:346} INFO - Thêm dòng thành công vào BigQuery.
[2025-05-19T17:06:04.991+0000] {MathDag.py:73} INFO - Đã lưu BigQuery cho link 59
[2025-05-19T17:06:05.502+0000] {MathCrawler.py:346} INFO - Thêm dòng thành công vào BigQuery.
[2025-05-19T17:06:05.502+0000] {MathDag.py:73} INFO - Đã lưu BigQuery cho link 60
[2025-05-19T17:06:06.014+0000] {MathCrawler.py:346} INFO - Thêm dòng thành công vào BigQuery.
[2025-05-19T17:06:06.016+0000] {MathDag.py:73} INFO - Đã lưu BigQuery cho link 61
[2025-05-19T17:06:06.527+0000] {MathCrawler.py:346} INFO - Thêm dòng thành công vào BigQuery.
[2025-05-19T17:06:06.527+0000] {MathDag.py:73} INFO - Đã lưu BigQuery cho link 62
[2025-05-19T17:06:07.038+0000] {MathCrawler.py:346} INFO - Thêm dòng thành công vào BigQuery.
[2025-05-19T17:06:07.038+0000] {MathDag.py:73} INFO - Đã lưu BigQuery cho link 63
[2025-05-19T17:06:07.039+0000] {python.py:177} INFO - Done. Returned value was: None
[2025-05-19T17:06:07.048+0000] {taskinstance.py:1322} INFO - Marking task as SUCCESS. dag_id=math_crawler_pipeline, task_id=save_to_bigquery, execution_date=20250519T163042, start_date=20250519T170528, end_date=20250519T170607
[2025-05-19T17:06:07.109+0000] {local_task_job.py:159} INFO - Task exited with return code 0
[2025-05-19T17:06:07.122+0000] {taskinstance.py:2582} INFO - 0 downstream tasks scheduled from follow-on schedule check
