[2025-05-19T17:19:33.514+0000] {taskinstance.py:1087} INFO - Dependencies all met for <TaskInstance: math_crawler_pipeline.save_to_bigquery manual__2025-05-19T17:07:55.539387+00:00 [queued]>
[2025-05-19T17:19:33.525+0000] {taskinstance.py:1087} INFO - Dependencies all met for <TaskInstance: math_crawler_pipeline.save_to_bigquery manual__2025-05-19T17:07:55.539387+00:00 [queued]>
[2025-05-19T17:19:33.525+0000] {taskinstance.py:1283} INFO - 
--------------------------------------------------------------------------------
[2025-05-19T17:19:33.526+0000] {taskinstance.py:1284} INFO - Starting attempt 1 of 3
[2025-05-19T17:19:33.526+0000] {taskinstance.py:1285} INFO - 
--------------------------------------------------------------------------------
[2025-05-19T17:19:33.542+0000] {taskinstance.py:1304} INFO - Executing <Task(PythonOperator): save_to_bigquery> on 2025-05-19 17:07:55.539387+00:00
[2025-05-19T17:19:34.605+0000] {MathCrawler.py:346} INFO - Thêm dòng thành công vào BigQuery.
[2025-05-19T17:19:34.605+0000] {MathDag.py:73} INFO - Đã lưu BigQuery cho link 1
[2025-05-19T17:19:35.193+0000] {MathCrawler.py:346} INFO - Thêm dòng thành công vào BigQuery.
[2025-05-19T17:19:35.193+0000] {MathDag.py:73} INFO - Đã lưu BigQuery cho link 2
[2025-05-19T17:19:35.719+0000] {MathCrawler.py:346} INFO - Thêm dòng thành công vào BigQuery.
[2025-05-19T17:19:35.720+0000] {MathDag.py:73} INFO - Đã lưu BigQuery cho link 3
[2025-05-19T17:19:36.265+0000] {MathCrawler.py:346} INFO - Thêm dòng thành công vào BigQuery.
[2025-05-19T17:19:36.265+0000] {MathDag.py:73} INFO - Đã lưu BigQuery cho link 4
[2025-05-19T17:19:36.832+0000] {MathCrawler.py:346} INFO - Thêm dòng thành công vào BigQuery.
[2025-05-19T17:19:36.832+0000] {MathDag.py:73} INFO - Đã lưu BigQuery cho link 5
[2025-05-19T17:19:37.575+0000] {MathCrawler.py:346} INFO - Thêm dòng thành công vào BigQuery.
[2025-05-19T17:19:37.575+0000] {MathDag.py:73} INFO - Đã lưu BigQuery cho link 6
[2025-05-19T17:19:38.064+0000] {MathCrawler.py:346} INFO - Thêm dòng thành công vào BigQuery.
[2025-05-19T17:19:38.065+0000] {MathDag.py:73} INFO - Đã lưu BigQuery cho link 7
[2025-05-19T17:19:38.676+0000] {MathCrawler.py:346} INFO - Thêm dòng thành công vào BigQuery.
[2025-05-19T17:19:38.677+0000] {MathDag.py:73} INFO - Đã lưu BigQuery cho link 8
[2025-05-19T17:19:39.187+0000] {MathCrawler.py:346} INFO - Thêm dòng thành công vào BigQuery.
[2025-05-19T17:19:39.187+0000] {MathDag.py:73} INFO - Đã lưu BigQuery cho link 9
[2025-05-19T17:19:39.698+0000] {MathCrawler.py:346} INFO - Thêm dòng thành công vào BigQuery.
[2025-05-19T17:19:39.698+0000] {MathDag.py:73} INFO - Đã lưu BigQuery cho link 10
[2025-05-19T17:19:40.215+0000] {MathCrawler.py:346} INFO - Thêm dòng thành công vào BigQuery.
[2025-05-19T17:19:40.216+0000] {MathDag.py:73} INFO - Đã lưu BigQuery cho link 11
[2025-05-19T17:19:40.722+0000] {MathCrawler.py:346} INFO - Thêm dòng thành công vào BigQuery.
[2025-05-19T17:19:40.723+0000] {MathDag.py:73} INFO - Đã lưu BigQuery cho link 12
[2025-05-19T17:19:41.235+0000] {MathCrawler.py:346} INFO - Thêm dòng thành công vào BigQuery.
[2025-05-19T17:19:41.236+0000] {MathDag.py:73} INFO - Đã lưu BigQuery cho link 13
[2025-05-19T17:19:41.741+0000] {MathCrawler.py:346} INFO - Thêm dòng thành công vào BigQuery.
[2025-05-19T17:19:41.742+0000] {MathDag.py:73} INFO - Đã lưu BigQuery cho link 14
[2025-05-19T17:19:42.361+0000] {MathCrawler.py:346} INFO - Thêm dòng thành công vào BigQuery.
[2025-05-19T17:19:42.361+0000] {MathDag.py:73} INFO - Đã lưu BigQuery cho link 15
[2025-05-19T17:19:42.877+0000] {MathCrawler.py:346} INFO - Thêm dòng thành công vào BigQuery.
[2025-05-19T17:19:42.877+0000] {MathDag.py:73} INFO - Đã lưu BigQuery cho link 16
[2025-05-19T17:19:43.387+0000] {MathCrawler.py:346} INFO - Thêm dòng thành công vào BigQuery.
[2025-05-19T17:19:43.388+0000] {MathDag.py:73} INFO - Đã lưu BigQuery cho link 17
[2025-05-19T17:19:43.881+0000] {MathCrawler.py:346} INFO - Thêm dòng thành công vào BigQuery.
[2025-05-19T17:19:43.881+0000] {MathDag.py:73} INFO - Đã lưu BigQuery cho link 18
[2025-05-19T17:19:44.384+0000] {MathCrawler.py:346} INFO - Thêm dòng thành công vào BigQuery.
[2025-05-19T17:19:44.384+0000] {MathDag.py:73} INFO - Đã lưu BigQuery cho link 19
[2025-05-19T17:19:44.913+0000] {MathCrawler.py:346} INFO - Thêm dòng thành công vào BigQuery.
[2025-05-19T17:19:44.913+0000] {MathDag.py:73} INFO - Đã lưu BigQuery cho link 20
[2025-05-19T17:19:46.389+0000] {MathCrawler.py:346} INFO - Thêm dòng thành công vào BigQuery.
[2025-05-19T17:19:46.390+0000] {MathDag.py:73} INFO - Đã lưu BigQuery cho link 21
[2025-05-19T17:19:46.970+0000] {MathCrawler.py:346} INFO - Thêm dòng thành công vào BigQuery.
[2025-05-19T17:19:46.971+0000] {MathDag.py:73} INFO - Đã lưu BigQuery cho link 22
[2025-05-19T17:19:47.482+0000] {MathCrawler.py:346} INFO - Thêm dòng thành công vào BigQuery.
[2025-05-19T17:19:47.483+0000] {MathDag.py:73} INFO - Đã lưu BigQuery cho link 23
[2025-05-19T17:19:47.950+0000] {MathCrawler.py:346} INFO - Thêm dòng thành công vào BigQuery.
[2025-05-19T17:19:47.950+0000] {MathDag.py:73} INFO - Đã lưu BigQuery cho link 24
[2025-05-19T17:19:48.416+0000] {MathCrawler.py:346} INFO - Thêm dòng thành công vào BigQuery.
[2025-05-19T17:19:48.417+0000] {MathDag.py:73} INFO - Đã lưu BigQuery cho link 25
[2025-05-19T17:19:48.885+0000] {MathCrawler.py:346} INFO - Thêm dòng thành công vào BigQuery.
[2025-05-19T17:19:48.886+0000] {MathDag.py:73} INFO - Đã lưu BigQuery cho link 26
[2025-05-19T17:19:49.350+0000] {MathCrawler.py:346} INFO - Thêm dòng thành công vào BigQuery.
[2025-05-19T17:19:49.350+0000] {MathDag.py:73} INFO - Đã lưu BigQuery cho link 27
[2025-05-19T17:19:49.839+0000] {MathCrawler.py:346} INFO - Thêm dòng thành công vào BigQuery.
[2025-05-19T17:19:49.839+0000] {MathDag.py:73} INFO - Đã lưu BigQuery cho link 28
[2025-05-19T17:19:50.296+0000] {MathCrawler.py:346} INFO - Thêm dòng thành công vào BigQuery.
[2025-05-19T17:19:50.296+0000] {MathDag.py:73} INFO - Đã lưu BigQuery cho link 29
[2025-05-19T17:19:50.861+0000] {MathCrawler.py:346} INFO - Thêm dòng thành công vào BigQuery.
[2025-05-19T17:19:50.862+0000] {MathDag.py:73} INFO - Đã lưu BigQuery cho link 30
[2025-05-19T17:19:51.369+0000] {MathCrawler.py:346} INFO - Thêm dòng thành công vào BigQuery.
[2025-05-19T17:19:51.369+0000] {MathDag.py:73} INFO - Đã lưu BigQuery cho link 31
[2025-05-19T17:19:51.885+0000] {MathCrawler.py:346} INFO - Thêm dòng thành công vào BigQuery.
[2025-05-19T17:19:51.885+0000] {MathDag.py:73} INFO - Đã lưu BigQuery cho link 32
[2025-05-19T17:19:52.397+0000] {MathCrawler.py:346} INFO - Thêm dòng thành công vào BigQuery.
[2025-05-19T17:19:52.397+0000] {MathDag.py:73} INFO - Đã lưu BigQuery cho link 33
[2025-05-19T17:19:52.910+0000] {MathCrawler.py:346} INFO - Thêm dòng thành công vào BigQuery.
[2025-05-19T17:19:52.911+0000] {MathDag.py:73} INFO - Đã lưu BigQuery cho link 34
[2025-05-19T17:19:53.422+0000] {MathCrawler.py:346} INFO - Thêm dòng thành công vào BigQuery.
[2025-05-19T17:19:53.423+0000] {MathDag.py:73} INFO - Đã lưu BigQuery cho link 35
[2025-05-19T17:19:53.877+0000] {MathCrawler.py:346} INFO - Thêm dòng thành công vào BigQuery.
[2025-05-19T17:19:53.877+0000] {MathDag.py:73} INFO - Đã lưu BigQuery cho link 36
[2025-05-19T17:19:54.343+0000] {MathCrawler.py:346} INFO - Thêm dòng thành công vào BigQuery.
[2025-05-19T17:19:54.343+0000] {MathDag.py:73} INFO - Đã lưu BigQuery cho link 37
[2025-05-19T17:19:54.798+0000] {MathCrawler.py:346} INFO - Thêm dòng thành công vào BigQuery.
[2025-05-19T17:19:54.799+0000] {MathDag.py:73} INFO - Đã lưu BigQuery cho link 38
[2025-05-19T17:19:55.369+0000] {MathCrawler.py:346} INFO - Thêm dòng thành công vào BigQuery.
[2025-05-19T17:19:55.373+0000] {MathDag.py:73} INFO - Đã lưu BigQuery cho link 39
[2025-05-19T17:19:55.881+0000] {MathCrawler.py:346} INFO - Thêm dòng thành công vào BigQuery.
[2025-05-19T17:19:55.881+0000] {MathDag.py:73} INFO - Đã lưu BigQuery cho link 40
[2025-05-19T17:19:56.393+0000] {MathCrawler.py:346} INFO - Thêm dòng thành công vào BigQuery.
[2025-05-19T17:19:56.394+0000] {MathDag.py:73} INFO - Đã lưu BigQuery cho link 41
[2025-05-19T17:19:56.854+0000] {MathCrawler.py:346} INFO - Thêm dòng thành công vào BigQuery.
[2025-05-19T17:19:56.855+0000] {MathDag.py:73} INFO - Đã lưu BigQuery cho link 42
[2025-05-19T17:19:57.313+0000] {MathCrawler.py:346} INFO - Thêm dòng thành công vào BigQuery.
[2025-05-19T17:19:57.313+0000] {MathDag.py:73} INFO - Đã lưu BigQuery cho link 43
[2025-05-19T17:19:57.826+0000] {MathCrawler.py:346} INFO - Thêm dòng thành công vào BigQuery.
[2025-05-19T17:19:57.826+0000] {MathDag.py:73} INFO - Đã lưu BigQuery cho link 44
[2025-05-19T17:19:58.331+0000] {MathCrawler.py:346} INFO - Thêm dòng thành công vào BigQuery.
[2025-05-19T17:19:58.331+0000] {MathDag.py:73} INFO - Đã lưu BigQuery cho link 45
[2025-05-19T17:19:58.781+0000] {MathCrawler.py:346} INFO - Thêm dòng thành công vào BigQuery.
[2025-05-19T17:19:58.782+0000] {MathDag.py:73} INFO - Đã lưu BigQuery cho link 46
[2025-05-19T17:19:59.258+0000] {MathCrawler.py:346} INFO - Thêm dòng thành công vào BigQuery.
[2025-05-19T17:19:59.259+0000] {MathDag.py:73} INFO - Đã lưu BigQuery cho link 47
[2025-05-19T17:19:59.723+0000] {MathCrawler.py:346} INFO - Thêm dòng thành công vào BigQuery.
[2025-05-19T17:19:59.724+0000] {MathDag.py:73} INFO - Đã lưu BigQuery cho link 48
[2025-05-19T17:20:00.270+0000] {MathCrawler.py:346} INFO - Thêm dòng thành công vào BigQuery.
[2025-05-19T17:20:00.270+0000] {MathDag.py:73} INFO - Đã lưu BigQuery cho link 49
[2025-05-19T17:20:00.796+0000] {MathCrawler.py:346} INFO - Thêm dòng thành công vào BigQuery.
[2025-05-19T17:20:00.796+0000] {MathDag.py:73} INFO - Đã lưu BigQuery cho link 50
[2025-05-19T17:20:01.410+0000] {MathCrawler.py:346} INFO - Thêm dòng thành công vào BigQuery.
[2025-05-19T17:20:01.410+0000] {MathDag.py:73} INFO - Đã lưu BigQuery cho link 51
[2025-05-19T17:20:01.921+0000] {MathCrawler.py:346} INFO - Thêm dòng thành công vào BigQuery.
[2025-05-19T17:20:01.921+0000] {MathDag.py:73} INFO - Đã lưu BigQuery cho link 52
[2025-05-19T17:20:02.433+0000] {MathCrawler.py:346} INFO - Thêm dòng thành công vào BigQuery.
[2025-05-19T17:20:02.433+0000] {MathDag.py:73} INFO - Đã lưu BigQuery cho link 53
[2025-05-19T17:20:02.945+0000] {MathCrawler.py:346} INFO - Thêm dòng thành công vào BigQuery.
[2025-05-19T17:20:02.946+0000] {MathDag.py:73} INFO - Đã lưu BigQuery cho link 54
[2025-05-19T17:20:03.560+0000] {MathCrawler.py:346} INFO - Thêm dòng thành công vào BigQuery.
[2025-05-19T17:20:03.560+0000] {MathDag.py:73} INFO - Đã lưu BigQuery cho link 55
[2025-05-19T17:20:04.071+0000] {MathCrawler.py:346} INFO - Thêm dòng thành công vào BigQuery.
[2025-05-19T17:20:04.072+0000] {MathDag.py:73} INFO - Đã lưu BigQuery cho link 56
[2025-05-19T17:20:04.583+0000] {MathCrawler.py:346} INFO - Thêm dòng thành công vào BigQuery.
[2025-05-19T17:20:04.584+0000] {MathDag.py:73} INFO - Đã lưu BigQuery cho link 57
[2025-05-19T17:20:05.096+0000] {MathCrawler.py:346} INFO - Thêm dòng thành công vào BigQuery.
[2025-05-19T17:20:05.096+0000] {MathDag.py:73} INFO - Đã lưu BigQuery cho link 58
[2025-05-19T17:20:05.607+0000] {MathCrawler.py:346} INFO - Thêm dòng thành công vào BigQuery.
[2025-05-19T17:20:05.608+0000] {MathDag.py:73} INFO - Đã lưu BigQuery cho link 59
[2025-05-19T17:20:06.120+0000] {MathCrawler.py:346} INFO - Thêm dòng thành công vào BigQuery.
[2025-05-19T17:20:06.121+0000] {MathDag.py:73} INFO - Đã lưu BigQuery cho link 60
[2025-05-19T17:20:06.564+0000] {MathCrawler.py:346} INFO - Thêm dòng thành công vào BigQuery.
[2025-05-19T17:20:06.564+0000] {MathDag.py:73} INFO - Đã lưu BigQuery cho link 61
[2025-05-19T17:20:07.143+0000] {MathCrawler.py:346} INFO - Thêm dòng thành công vào BigQuery.
[2025-05-19T17:20:07.143+0000] {MathDag.py:73} INFO - Đã lưu BigQuery cho link 62
[2025-05-19T17:20:07.656+0000] {MathCrawler.py:346} INFO - Thêm dòng thành công vào BigQuery.
[2025-05-19T17:20:07.656+0000] {MathDag.py:73} INFO - Đã lưu BigQuery cho link 63
[2025-05-19T17:20:08.373+0000] {MathCrawler.py:346} INFO - Thêm dòng thành công vào BigQuery.
[2025-05-19T17:20:08.373+0000] {MathDag.py:73} INFO - Đã lưu BigQuery cho link 64
[2025-05-19T17:20:08.374+0000] {python.py:177} INFO - Done. Returned value was: None
[2025-05-19T17:20:08.382+0000] {taskinstance.py:1322} INFO - Marking task as SUCCESS. dag_id=math_crawler_pipeline, task_id=save_to_bigquery, execution_date=20250519T170755, start_date=20250519T171933, end_date=20250519T172008
[2025-05-19T17:20:08.441+0000] {local_task_job.py:159} INFO - Task exited with return code 0
[2025-05-19T17:20:08.457+0000] {taskinstance.py:2582} INFO - 0 downstream tasks scheduled from follow-on schedule check
